subscriber,channel_avg_views,channel_avg_like_rate,title_length,tag_density,desc_length,desc_keyword_count,title_upper_ratio,desc_has_youtube_link,desc_has_timestamp,channel_has_digit,channel_has_special,title_ends_with_punct,category_1,category_2,category_10,category_15,category_17,category_19,category_20,category_22,category_23,category_24,category_25,category_26,category_27,category_28,category_29,period_Afternoon,period_Dawn,period_Evening,period_Morning,log_views
284533,147813.66666666666,0.0462940046058957,35,0.6857142857142857,1412,1,0.2285714285714285,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,11.199364743531556
1131789,265559.5,0.0127494613906551,36,0.2222222222222222,0,0,0.1388888888888889,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.342258479350765
1186609,256213.2,0.0193314646599615,55,0.2545454545454545,632,0,0.1454545454545454,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,10.521345294054358
1173240,386402.0,0.0980032584911166,24,0.1666666666666666,676,1,0.1666666666666666,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,10.869234893122876
376970,36535.0,0.0758998220884083,46,0.2608695652173913,86,0,0.2391304347826087,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.506053354864834
171811,46150.333333333336,0.0797105181903228,41,0.1219512195121951,515,1,0.7804878048780488,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,10.621180993514074
36171,52964.0,0.0308322634242126,40,0.5,3456,1,0.15,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10.877386597030597
282774,121410.15384615384,0.0063501046036275,47,0.4042553191489361,920,1,0.1276595744680851,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,12.271949333423105
1461545,437908.68,0.0197487130328995,28,0.3571428571428571,590,0,0.1428571428571428,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11.080094298798874
313662,47814.66666666666,0.0672040174528229,51,0.1372549019607843,883,1,0.196078431372549,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,10.304308560150634
116972,56171.05882352941,0.0320706089846149,89,0.1910112359550561,1726,1,0.1573033707865168,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.647850524480344
989,5220.0,0.0049808429118773,61,0.3442622950819672,387,0,0.1967213114754098,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,8.560444233410552
666565,255918.2,0.0086196679462854,67,0.3283582089552239,889,0,0.1194029850746268,1,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,10.542495286995425
230054,2503011.0,0.0431787954587494,33,0.8181818181818182,1765,8,0.1515151515151515,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,14.733005364649323
20,1370.0,0.0182481751824817,53,0.0943396226415094,111,0,0.1132075471698113,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7.223295679562314
3200,2492.0,0.0076243980738362,54,0.4444444444444444,239,0,0.1481481481481481,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.821242083523558
9086142,3396184.0,0.0398251610480978,32,0.0,298,0,0.59375,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,14.036304150286448
3413,22942.0,0.0065382268328829,32,0.34375,78,2,0.15625,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.040768158070161
4500,3286.0,0.0045648204503956,42,0.0952380952380952,117,1,0.1904761904761904,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.097730573664219
63941,6172.0,0.004698639014906,31,0.0,1384,1,0.1935483870967742,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,8.727940222393896
1358036,3914.5,0.0139905037962216,84,0.2619047619047619,1559,1,0.1309523809523809,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,8.350666240520924
137352,895352.0,0.1582964018620609,21,0.8095238095238095,1266,0,0.1428571428571428,1,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.704973332904292
1495629,13220901.0,0.0246838944847016,51,0.2156862745098039,1134,0,0.1568627450980392,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16.975701797926874
1446544,8881865.888888888,0.0100534169072536,54,0.4074074074074074,1905,1,0.1481481481481481,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,17.45494498228108
20563106,3327046.0,0.065634587739606,32,0.34375,644,1,0.125,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,14.77812823229044
2453494,4853359.090909091,0.0150847100015443,62,0.3387096774193548,1392,2,0.1774193548387097,1,0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,15.637773690355536
88587,1500852.0,0.0186673969185502,64,0.28125,435,2,0.140625,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.221544171109489
1281338,1161531.3333333333,0.0220041072939385,55,0.0909090909090909,320,0,0.0363636363636363,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,14.919529205899657
1968678,742237.3571428572,0.012217135429212,85,0.5176470588235295,1385,1,0.1411764705882353,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,14.448089458870536
3766915,1857284.888888889,0.0416122778456509,98,0.4183673469387755,814,1,0.1530612244897959,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,14.421682179074953
13608050,1542220.923076923,0.0288811929821356,39,0.6666666666666666,1549,1,0.1538461538461538,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,14.759558859183073
26383080,21356623.75,0.0381868215141613,28,0.6428571428571429,491,0,0.1071428571428571,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,15.96933551600245
15769455,774775.5918367347,0.0230082039714776,30,1.3,1226,0,0.1333333333333333,1,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,12.390188425076715
3808198,746531.5405405406,0.0320286602079481,47,0.6382978723404256,1850,2,0.1063829787234042,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13.817771998977909
4877657,1120115.0,0.054952393281047,37,1.0,1075,1,0.8378378378378378,1,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,13.928942809336698
7528728,4343784.0,0.0313134890037003,61,0.081967213114754,237,1,0.1967213114754098,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.816636066417757
11259007,968348.564102564,0.0167169888225814,50,0.6,2054,0,0.16,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13.157938993718217
23760020,901079.5909090908,0.024119823656758,47,0.4680851063829787,101,0,0.1276595744680851,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,13.241262234744534
3965373,778957.8461538461,0.0139607657832364,39,0.7692307692307693,1507,0,0.1538461538461538,0,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,11.660914342683677
214706,167647.75,0.053412908635473,40,0.025,652,1,0.175,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.658150717123007
1664230,3765264.0,0.1080593552005915,43,0.0930232558139534,535,0,0.1395348837209302,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15.141328801865376
37042,534677.0,0.012285922154871,69,0.0289855072463768,351,0,0.463768115942029,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,13.189419975523315
0,88968.0,0.0089742264227228,75,0.0666666666666666,92,0,0.1066666666666666,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,10.986495389225194
238394,271350.25,0.0501990104703734,13,0.6923076923076923,2950,3,0.0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,13.043465181194275
348382,140388.66666666666,0.0059456829499838,58,0.6896551724137931,1437,0,0.2241379310344827,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,10.523687625340008
7252881,524519.2,0.0890454790972645,15,1.4,1041,3,0.6,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,12.609756167555908
3102660,722812.0,0.1197932519105936,43,1.186046511627907,1078,0,0.5116279069767442,1,0,0,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,13.490905823149982
3095131,363031.8378378378,0.0103496512622456,55,0.109090909090909,144,0,0.0909090909090909,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,12.286472212598744
4756225,17164566.75,0.0314293351917334,39,0.1025641025641025,423,0,0.1538461538461538,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.808434499465902
214786,681786.3333333334,0.0284925466798298,73,0.1643835616438356,434,1,0.1780821917808219,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,13.605927150913622
1314628,56717.0,0.0670698379674524,56,0.3035714285714285,3583,2,0.3928571428571428,1,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,10.94584689965344
4484360,2096942.5,0.0553242896668821,32,0.9375,2600,1,0.78125,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,13.908325809840834
128503,267761.0,0.0856024589092511,43,0.5116279069767442,91,0,0.1395348837209302,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,12.497853805232873
10530112,2705710.0,0.0375795217852248,14,0.0714285714285714,1184,1,0.2857142857142857,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,14.42421197661867
322357,127055.0,0.0238321986541261,24,1.125,683,0,0.25,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11.752383213134992
3588443,580734.8,0.0366819873329673,72,0.3055555555555556,2081,4,0.1388888888888889,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,11.721361387412164
242880,188214.9583333333,0.0057446681012465,41,0.4634146341463415,287,0,0.0975609756097561,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,9.707837565530841
3887047,938618.4,0.0381567667539782,61,0.4098360655737705,2620,6,0.5737704918032787,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,13.865139417949074
1008428,86152.5,0.0247536672539782,34,1.1470588235294117,1789,2,0.2058823529411764,1,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.443092955371547
214810,72207.66666666667,0.0536106664100915,50,0.08,226,0,0.14,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,11.099196303443602
890739,72937.7435897436,0.0266647232956329,62,0.6290322580645161,2741,2,0.1290322580645161,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,11.435385456264717
527722,65211.0,0.0842955943015748,43,0.0930232558139534,598,0,0.1395348837209302,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11.085398780059545
